0, 0, Header, 1, 17, 120
1, 0, Start_track
1, 0, Title_t, "untitled"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 600000
1, 30480, Tempo, 1200000
1, 30480, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Solo Flute"
2, 0, Program_c, 0, 73
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 64
2, 300, Note_on_c, 0, 76, 100
2, 360, Note_on_c, 0, 76, 0
2, 360, Note_on_c, 0, 69, 100
2, 390, Note_on_c, 0, 69, 0
2, 390, Note_on_c, 0, 71, 100
2, 420, Note_on_c, 0, 71, 0
2, 420, Note_on_c, 0, 72, 100
2, 450, Note_on_c, 0, 72, 0
2, 450, Note_on_c, 0, 74, 100
2, 480, Note_on_c, 0, 74, 0
2, 480, Note_on_c, 0, 76, 100
2, 540, Note_on_c, 0, 76, 0
2, 540, Note_on_c, 0, 78, 100
2, 570, Note_on_c, 0, 78, 0
2, 570, Note_on_c, 0, 80, 100
2, 600, Note_on_c, 0, 80, 0
2, 600, Note_on_c, 0, 81, 100
2, 660, Note_on_c, 0, 81, 0
2, 660, Note_on_c, 0, 83, 100
2, 720, Note_on_c, 0, 83, 0
2, 720, Note_on_c, 0, 84, 100
2, 780, Note_on_c, 0, 84, 0
2, 780, Note_on_c, 0, 69, 100
2, 840, Note_on_c, 0, 69, 0
2, 840, Note_on_c, 0, 67, 100
2, 960, Note_on_c, 0, 67, 0
2, 960, Note_on_c, 0, 83, 100
2, 1080, Note_on_c, 0, 83, 0
2, 1080, Note_on_c, 0, 65, 100
2, 1140, Note_on_c, 0, 65, 0
2, 1140, Note_on_c, 0, 81, 100
2, 1170, Note_on_c, 0, 81, 0
2, 1170, Note_on_c, 0, 80, 100
2, 1200, Note_on_c, 0, 80, 0
2, 1200, Note_on_c, 0, 81, 100
2, 1260, Note_on_c, 0, 81, 0
2, 1260, Note_on_c, 0, 64, 100
2, 1320, Note_on_c, 0, 64, 0
2, 1320, Note_on_c, 0, 62, 100
2, 1380, Note_on_c, 0, 62, 0
2, 1380, Note_on_c, 0, 83, 100
2, 1439, Pitch_bend_c, 0, 12288
2, 1440, Note_on_c, 0, 83, 0
2, 1440, Note_on_c, 0, 80, 100
2, 1455, Pitch_bend_c, 0, 8192
2, 1470, Pitch_bend_c, 0, 12288
2, 1485, Pitch_bend_c, 0, 8192
2, 1619, Note_on_c, 0, 83, 100
2, 1620, Note_on_c, 0, 80, 0
2, 1649, Note_on_c, 0, 83, 0
2, 1650, Note_on_c, 0, 81, 100
2, 1680, Note_on_c, 0, 81, 0
2, 1680, Note_on_c, 0, 80, 100
2, 1710, Note_on_c, 0, 80, 0
2, 1710, Note_on_c, 0, 77, 100
2, 1740, Note_on_c, 0, 77, 0
2, 1740, Note_on_c, 0, 76, 100
2, 1770, Note_on_c, 0, 76, 0
2, 1770, Note_on_c, 0, 74, 100
2, 1800, Note_on_c, 0, 74, 0
2, 1800, Note_on_c, 0, 72, 100
2, 1830, Note_on_c, 0, 72, 0
2, 1830, Note_on_c, 0, 74, 100
2, 1860, Note_on_c, 0, 74, 0
2, 1860, Note_on_c, 0, 76, 100
2, 1890, Note_on_c, 0, 76, 0
2, 1890, Note_on_c, 0, 72, 100
2, 1920, Note_on_c, 0, 72, 0
2, 1920, Note_on_c, 0, 69, 100
2, 1980, Note_on_c, 0, 69, 0
2, 1980, Note_on_c, 0, 84, 100
2, 2010, Note_on_c, 0, 84, 0
2, 2010, Note_on_c, 0, 83, 100
2, 2040, Note_on_c, 0, 83, 0
2, 2040, Note_on_c, 0, 81, 100
2, 2070, Note_on_c, 0, 81, 0
2, 2070, Note_on_c, 0, 79, 100
2, 2100, Note_on_c, 0, 79, 0
2, 2100, Note_on_c, 0, 77, 100
2, 2130, Note_on_c, 0, 77, 0
2, 2130, Note_on_c, 0, 76, 100
2, 2160, Note_on_c, 0, 76, 0
2, 2160, Note_on_c, 0, 74, 100
2, 2190, Note_on_c, 0, 74, 0
2, 2190, Note_on_c, 0, 76, 100
2, 2220, Note_on_c, 0, 76, 0
2, 2220, Note_on_c, 0, 77, 100
2, 2250, Note_on_c, 0, 77, 0
2, 2250, Note_on_c, 0, 74, 100
2, 2280, Note_on_c, 0, 74, 0
2, 2280, Note_on_c, 0, 71, 100
2, 2340, Note_on_c, 0, 71, 0
2, 2340, Note_on_c, 0, 86, 100
2, 2370, Note_on_c, 0, 86, 0
2, 2370, Note_on_c, 0, 84, 100
2, 2400, Note_on_c, 0, 84, 0
2, 2400, Note_on_c, 0, 83, 100
2, 2430, Note_on_c, 0, 83, 0
2, 2430, Note_on_c, 0, 81, 100
2, 2460, Note_on_c, 0, 81, 0
2, 2460, Note_on_c, 0, 79, 100
2, 2490, Note_on_c, 0, 79, 0
2, 2490, Note_on_c, 0, 77, 100
2, 2520, Note_on_c, 0, 77, 0
2, 2520, Note_on_c, 0, 76, 100
2, 2550, Note_on_c, 0, 76, 0
2, 2550, Note_on_c, 0, 77, 100
2, 2580, Note_on_c, 0, 77, 0
2, 2580, Note_on_c, 0, 79, 100
2, 2610, Note_on_c, 0, 79, 0
2, 2610, Note_on_c, 0, 76, 100
2, 2640, Note_on_c, 0, 76, 0
2, 2640, Note_on_c, 0, 72, 100
2, 2670, Note_on_c, 0, 72, 0
2, 2670, Note_on_c, 0, 74, 100
2, 2700, Note_on_c, 0, 74, 0
2, 2700, Note_on_c, 0, 76, 100
2, 2730, Note_on_c, 0, 76, 0
2, 2730, Note_on_c, 0, 72, 100
2, 2760, Note_on_c, 0, 72, 0
2, 2760, Note_on_c, 0, 77, 100
2, 2790, Note_on_c, 0, 77, 0
2, 2790, Note_on_c, 0, 79, 100
2, 2820, Note_on_c, 0, 79, 0
2, 2820, Note_on_c, 0, 81, 100
2, 2850, Note_on_c, 0, 81, 0
2, 2850, Note_on_c, 0, 77, 100
2, 2880, Note_on_c, 0, 77, 0
2, 2880, Note_on_c, 0, 74, 100
2, 2910, Note_on_c, 0, 74, 0
2, 2910, Note_on_c, 0, 76, 100
2, 2940, Note_on_c, 0, 76, 0
2, 2940, Note_on_c, 0, 77, 100
2, 2970, Note_on_c, 0, 77, 0
2, 2970, Note_on_c, 0, 74, 100
2, 3000, Note_on_c, 0, 74, 0
2, 3000, Note_on_c, 0, 71, 100
2, 3030, Note_on_c, 0, 71, 0
2, 3030, Note_on_c, 0, 72, 100
2, 3060, Note_on_c, 0, 72, 0
2, 3060, Note_on_c, 0, 74, 100
2, 3090, Note_on_c, 0, 74, 0
2, 3090, Note_on_c, 0, 71, 100
2, 3120, Note_on_c, 0, 71, 0
2, 3120, Note_on_c, 0, 76, 100
2, 3150, Note_on_c, 0, 76, 0
2, 3150, Note_on_c, 0, 77, 100
2, 3180, Note_on_c, 0, 77, 0
2, 3180, Note_on_c, 0, 79, 100
2, 3210, Note_on_c, 0, 79, 0
2, 3210, Note_on_c, 0, 76, 100
