0, 0, Header, 1, 2, 120
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 5, "major"
1, 0, Tempo, 625000
1, 0, Marker_t, "(c) Yo Tomita, 1997"
1, 21268, Tempo, 631579
1, 21362, Tempo, 638978
1, 21436, Tempo, 647948
1, 21512, Tempo, 671141
1, 21572, Tempo, 690449
1, 21624, Tempo, 715990
1, 21694, Tempo, 749064
1, 21694, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "BWV 892/1"
2, 0, Program_c, 0, 6
2, 4, Note_on_c, 0, 47, 64
2, 34, Note_on_c, 0, 59, 64
2, 56, Note_on_c, 0, 47, 0
2, 60, Note_on_c, 0, 59, 0
2, 64, Note_on_c, 0, 61, 64
2, 90, Note_on_c, 0, 61, 0
2, 94, Note_on_c, 0, 63, 64
2, 120, Note_on_c, 0, 63, 0
2, 124, Note_on_c, 0, 64, 64
2, 150, Note_on_c, 0, 64, 0
2, 154, Note_on_c, 0, 66, 64
2, 180, Note_on_c, 0, 66, 0
2, 184, Note_on_c, 0, 68, 64
2, 210, Note_on_c, 0, 68, 0
2, 214, Note_on_c, 0, 70, 64
2, 240, Note_on_c, 0, 70, 0
2, 244, Note_on_c, 0, 71, 64
2, 256, Note_on_c, 0, 70, 100
2, 263, Note_on_c, 0, 71, 0
2, 268, Note_on_c, 0, 71, 100
2, 274, Note_on_c, 0, 59, 64
2, 275, Note_on_c, 0, 70, 0
2, 300, Note_on_c, 0, 59, 0
2, 304, Note_on_c, 0, 58, 64
2, 330, Note_on_c, 0, 58, 0
2, 334, Note_on_c, 0, 73, 64
2, 334, Note_on_c, 0, 56, 64
2, 339, Note_on_c, 0, 71, 0
2, 360, Note_on_c, 0, 56, 0
2, 360, Note_on_c, 0, 73, 0
2, 364, Note_on_c, 0, 75, 64
2, 364, Note_on_c, 0, 54, 64
2, 380, Note_on_c, 0, 73, 64
2, 390, Note_on_c, 0, 54, 0
2, 391, Note_on_c, 0, 75, 0
2, 394, Note_on_c, 0, 52, 64
2, 396, Note_on_c, 0, 75, 64
2, 399, Note_on_c, 0, 73, 0
2, 408, Note_on_c, 0, 73, 64
2, 415, Note_on_c, 0, 75, 0
2, 420, Note_on_c, 0, 52, 0
2, 424, Note_on_c, 0, 75, 64
2, 424, Note_on_c, 0, 51, 64
2, 427, Note_on_c, 0, 73, 0
2, 436, Note_on_c, 0, 73, 64
2, 443, Note_on_c, 0, 75, 0
2, 450, Note_on_c, 0, 51, 0
2, 454, Note_on_c, 0, 71, 64
2, 454, Note_on_c, 0, 49, 64
2, 455, Note_on_c, 0, 73, 0
2, 468, Note_on_c, 0, 73, 64
2, 473, Note_on_c, 0, 71, 0
2, 480, Note_on_c, 0, 49, 0
2, 481, Note_on_c, 0, 73, 0
2, 484, Note_on_c, 0, 75, 64
2, 484, Note_on_c, 0, 47, 64
2, 510, Note_on_c, 0, 75, 0
2, 514, Note_on_c, 0, 70, 64
2, 536, Note_on_c, 0, 47, 0
2, 540, Note_on_c, 0, 70, 0
2, 544, Note_on_c, 0, 71, 64
2, 570, Note_on_c, 0, 71, 0
2, 574, Note_on_c, 0, 75, 64
2, 600, Note_on_c, 0, 75, 0
2, 604, Note_on_c, 0, 51, 64
2, 604, Note_on_c, 0, 76, 64
2, 628, Note_on_c, 0, 49, 64
2, 634, Note_on_c, 0, 70, 64
2, 635, Note_on_c, 0, 76, 0
2, 635, Note_on_c, 0, 51, 0
2, 640, Note_on_c, 0, 51, 64
2, 647, Note_on_c, 0, 49, 0
2, 652, Note_on_c, 0, 49, 64
2, 659, Note_on_c, 0, 51, 0
2, 660, Note_on_c, 0, 70, 0
2, 664, Note_on_c, 0, 51, 64
2, 664, Note_on_c, 0, 71, 64
2, 671, Note_on_c, 0, 49, 0
2, 680, Note_on_c, 0, 49, 64
2, 683, Note_on_c, 0, 51, 0
2, 690, Note_on_c, 0, 71, 0
2, 694, Note_on_c, 0, 76, 64
2, 694, Note_on_c, 0, 47, 64
2, 699, Note_on_c, 0, 49, 0
2, 708, Note_on_c, 0, 49, 64
2, 713, Note_on_c, 0, 47, 0
2, 720, Note_on_c, 0, 76, 0
2, 721, Note_on_c, 0, 49, 0
2, 724, Note_on_c, 0, 78, 64
2, 724, Note_on_c, 0, 51, 64
2, 750, Note_on_c, 0, 78, 0
2, 754, Note_on_c, 0, 71, 64
2, 776, Note_on_c, 0, 51, 0
2, 780, Note_on_c, 0, 71, 0
2, 784, Note_on_c, 0, 80, 64
2, 810, Note_on_c, 0, 80, 0
2, 814, Note_on_c, 0, 78, 64
2, 814, Note_on_c, 0, 52, 64
2, 840, Note_on_c, 0, 52, 0
2, 840, Note_on_c, 0, 78, 0
2, 844, Note_on_c, 0, 54, 64
2, 844, Note_on_c, 0, 76, 64
2, 860, Note_on_c, 0, 52, 64
2, 870, Note_on_c, 0, 76, 0
2, 871, Note_on_c, 0, 54, 0
2, 874, Note_on_c, 0, 75, 64
2, 876, Note_on_c, 0, 54, 64
2, 879, Note_on_c, 0, 52, 0
2, 888, Note_on_c, 0, 52, 64
2, 895, Note_on_c, 0, 54, 0
2, 900, Note_on_c, 0, 75, 0
2, 900, Note_on_c, 0, 54, 64
2, 904, Note_on_c, 0, 73, 64
2, 907, Note_on_c, 0, 52, 0
2, 916, Note_on_c, 0, 52, 64
2, 919, Note_on_c, 0, 54, 0
2, 928, Note_on_c, 0, 51, 64
2, 930, Note_on_c, 0, 73, 0
2, 934, Note_on_c, 0, 71, 64
2, 935, Note_on_c, 0, 52, 0
2, 944, Note_on_c, 0, 52, 64
2, 951, Note_on_c, 0, 51, 0
2, 960, Note_on_c, 0, 71, 0
2, 963, Note_on_c, 0, 52, 0
2, 964, Note_on_c, 0, 70, 64
2, 964, Note_on_c, 0, 54, 64
