0, 0, Header, 1, 2, 240
1, 0, Start_track
1, 0, Time_signature, 12, 3, 12, 8
1, 0, Key_signature, 1, "major"
1, 0, Tempo, 317460
1, 0, Marker_t, "(c) Y.Tomita 1996"
1, 99855, Tempo, 318302
1, 99875, Tempo, 319149
1, 99885, Tempo, 320000
1, 99905, Tempo, 320856
1, 99915, Tempo, 321716
1, 99935, Tempo, 322581
1, 99945, Tempo, 323450
1, 99965, Tempo, 324324
1, 99975, Tempo, 325203
1, 99995, Tempo, 326087
1, 100005, Tempo, 326975
1, 100025, Tempo, 327869
1, 100035, Tempo, 328767
1, 100055, Tempo, 329670
1, 100065, Tempo, 330579
1, 100085, Tempo, 331492
1, 100095, Tempo, 332410
1, 100115, Tempo, 333333
1, 100125, Tempo, 334262
1, 100145, Tempo, 335196
1, 100155, Tempo, 336134
1, 100175, Tempo, 337079
1, 100185, Tempo, 338028
1, 100205, Tempo, 338983
1, 100215, Tempo, 339943
1, 100235, Tempo, 340909
1, 100245, Tempo, 341880
1, 100265, Tempo, 342857
1, 100275, Tempo, 343840
1, 100295, Tempo, 344828
1, 100305, Tempo, 345821
1, 100325, Tempo, 346821
1, 100335, Tempo, 347826
1, 100355, Tempo, 348837
1, 100365, Tempo, 349854
1, 100385, Tempo, 350877
1, 100395, Tempo, 351906
1, 100415, Tempo, 352941
1, 100425, Tempo, 353982
1, 100430, Tempo, 356083
1, 100440, Tempo, 357143
1, 100447, Tempo, 358209
1, 100455, Tempo, 359281
1, 100462, Tempo, 360360
1, 100470, Tempo, 361446
1, 100480, Tempo, 362538
1, 100487, Tempo, 363636
1, 100495, Tempo, 364742
1, 100502, Tempo, 365854
1, 100510, Tempo, 366972
1, 100517, Tempo, 368098
1, 100527, Tempo, 369231
1, 100535, Tempo, 370370
1, 100542, Tempo, 371517
1, 100550, Tempo, 372671
1, 100557, Tempo, 373832
1, 100567, Tempo, 375000
1, 100575, Tempo, 376176
1, 100582, Tempo, 377358
1, 100590, Tempo, 378549
1, 100597, Tempo, 379747
1, 100607, Tempo, 380952
1, 100615, Tempo, 382166
1, 100622, Tempo, 383387
1, 100630, Tempo, 384615
1, 100637, Tempo, 385852
1, 100645, Tempo, 387097
1, 100655, Tempo, 388350
1, 100662, Tempo, 389610
1, 100670, Tempo, 390879
1, 100677, Tempo, 392157
1, 100685, Tempo, 393443
1, 100695, Tempo, 394737
1, 100702, Tempo, 396040
1, 100710, Tempo, 397351
1, 100717, Tempo, 398671
1, 100725, Tempo, 400000
1, 100735, Tempo, 401338
1, 100742, Tempo, 402685
1, 100750, Tempo, 404040
1, 100755, Tempo, 412371
1, 100765, Tempo, 413793
1, 100775, Tempo, 416667
1, 100785, Tempo, 419580
1, 100795, Tempo, 422535
1, 100805, Tempo, 424028
1, 100815, Tempo, 427046
1, 100825, Tempo, 430108
1, 100835, Tempo, 433213
1, 100845, Tempo, 434783
1, 100855, Tempo, 437956
1, 100865, Tempo, 441176
1, 100875, Tempo, 444444
1, 100885, Tempo, 446097
1, 100895, Tempo, 449438
1, 100905, Tempo, 452830
1, 100915, Tempo, 456274
1, 100925, Tempo, 459770
1, 100935, Tempo, 461538
1, 100945, Tempo, 465116
1, 100955, Tempo, 468750
1, 100965, Tempo, 472441
1, 100975, Tempo, 474308
1, 100985, Tempo, 478088
1, 100995, Tempo, 481928
1, 101005, Tempo, 485830
1, 101015, Tempo, 487805
1, 101025, Tempo, 491803
1, 101035, Tempo, 495868
1, 101045, Tempo, 500000
1, 101055, Tempo, 504202
1, 101065, Tempo, 506329
1, 101075, Tempo, 510638
1, 101085, Tempo, 515021
1, 101095, Tempo, 519481
1, 101105, Tempo, 521739
1, 101115, Tempo, 526316
1, 101125, Tempo, 530973
1, 101135, Tempo, 535714
1, 101145, Tempo, 538117
1, 101155, Tempo, 542986
1, 101165, Tempo, 547945
1, 101175, Tempo, 552995
1, 101185, Tempo, 558140
1, 101195, Tempo, 560748
1, 101205, Tempo, 566038
1, 101215, Tempo, 571429
1, 101225, Tempo, 576923
1, 101235, Tempo, 579710
1, 101245, Tempo, 585366
1, 101255, Tempo, 591133
1, 101265, Tempo, 597015
1, 101275, Tempo, 600000
1, 101285, Tempo, 612245
1, 101295, Tempo, 615385
1, 101305, Tempo, 621762
1, 101315, Tempo, 625000
1, 101325, Tempo, 631579
1, 101335, Tempo, 634921
1, 101345, Tempo, 641711
1, 101355, Tempo, 645161
1, 101365, Tempo, 652174
1, 101375, Tempo, 655738
1, 101385, Tempo, 662983
1, 101395, Tempo, 666667
1, 101405, Tempo, 674157
1, 101415, Tempo, 677966
1, 101425, Tempo, 685714
1, 101435, Tempo, 689655
1, 101445, Tempo, 697674
1, 101455, Tempo, 701754
1, 101465, Tempo, 1690141
1, 101628, Tempo, 413793
1, 101630, Tempo, 317460
1, 119630, Tempo, 316623
1, 119650, Tempo, 317460
1, 119660, Tempo, 318302
1, 119670, Tempo, 319149
1, 119690, Tempo, 320000
1, 119700, Tempo, 320856
1, 119710, Tempo, 321716
1, 119720, Tempo, 322581
1, 119740, Tempo, 323450
1, 119750, Tempo, 324324
1, 119760, Tempo, 325203
1, 119770, Tempo, 326087
1, 119790, Tempo, 326975
1, 119800, Tempo, 327869
1, 119810, Tempo, 328767
1, 119830, Tempo, 329670
1, 119840, Tempo, 330579
1, 119850, Tempo, 331492
1, 119860, Tempo, 332410
1, 119880, Tempo, 333333
