0, 0, Header, 1, 5, 120
1, 0, Start_track
1, 0, Time_signature, 2, 1, 48, 8
1, 0, Key_signature, 5, "major"
1, 0, Tempo, 500000
1, 0, Marker_t, "(c) Yo Tomita, 1997"
1, 48670, Tempo, 506329
1, 48685, Tempo, 508475
1, 48697, Tempo, 510638
1, 48712, Tempo, 512821
1, 48725, Tempo, 515021
1, 48740, Tempo, 517241
1, 48752, Tempo, 519481
1, 48767, Tempo, 521739
1, 48780, Tempo, 524017
1, 48795, Tempo, 526316
1, 48807, Tempo, 528634
1, 48822, Tempo, 530973
1, 48835, Tempo, 533333
1, 48850, Tempo, 535714
1, 48862, Tempo, 538117
1, 48877, Tempo, 540541
1, 48890, Tempo, 542986
1, 48905, Tempo, 545455
1, 48917, Tempo, 547945
1, 48932, Tempo, 550459
1, 48945, Tempo, 552995
1, 48960, Tempo, 555556
1, 48972, Tempo, 558140
1, 48987, Tempo, 560748
1, 49000, Tempo, 563380
1, 49015, Tempo, 566038
1, 49027, Tempo, 568720
1, 49042, Tempo, 571429
1, 49055, Tempo, 574163
1, 49070, Tempo, 576923
1, 49082, Tempo, 579710
1, 49097, Tempo, 582524
1, 49110, Tempo, 585366
1, 49125, Tempo, 588235
1, 49137, Tempo, 591133
1, 49152, Tempo, 594059
1, 49165, Tempo, 597015
1, 49180, Tempo, 600000
1, 49192, Tempo, 603015
1, 49207, Tempo, 606061
1, 49220, Tempo, 609137
1, 49235, Tempo, 612245
1, 49247, Tempo, 615385
1, 49262, Tempo, 618557
1, 49275, Tempo, 621762
1, 49282, Tempo, 625000
1, 49287, Tempo, 628272
1, 49292, Tempo, 631579
1, 49297, Tempo, 634921
1, 49302, Tempo, 638298
1, 49310, Tempo, 641711
1, 49315, Tempo, 645161
1, 49320, Tempo, 648649
1, 49325, Tempo, 652174
1, 49330, Tempo, 655738
1, 49335, Tempo, 659341
1, 49342, Tempo, 662983
1, 49347, Tempo, 666667
1, 49352, Tempo, 670391
1, 49357, Tempo, 674157
1, 49362, Tempo, 677966
1, 49370, Tempo, 681818
1, 49375, Tempo, 685714
1, 49380, Tempo, 689655
1, 49385, Tempo, 693642
1, 49390, Tempo, 697674
1, 49395, Tempo, 701754
1, 49400, Tempo, 705882
1, 49402, Tempo, 710059
1, 49405, Tempo, 714286
1, 49407, Tempo, 718563
1, 49412, Tempo, 722892
1, 49415, Tempo, 727273
1, 49417, Tempo, 731707
1, 49420, Tempo, 736196
1, 49422, Tempo, 740741
1, 49427, Tempo, 745342
1, 49430, Tempo, 750000
1, 49432, Tempo, 754717
1, 49435, Tempo, 759494
1, 49440, Tempo, 764331
1, 49442, Tempo, 769231
1, 49445, Tempo, 774194
1, 49447, Tempo, 779221
1, 49450, Tempo, 784314
1, 49455, Tempo, 789474
1, 49457, Tempo, 794702
1, 49460, Tempo, 800000
1, 49462, Tempo, 805369
1, 49467, Tempo, 810811
1, 49470, Tempo, 816327
1, 49472, Tempo, 821918
1, 49475, Tempo, 827586
1, 49477, Tempo, 833333
1, 49482, Tempo, 839161
1, 49485, Tempo, 845070
1, 49487, Tempo, 851064
1, 49490, Tempo, 857143
1, 49495, Tempo, 863309
1, 49497, Tempo, 869565
1, 49500, Tempo, 875912
1, 49502, Tempo, 882353
1, 49505, Tempo, 888889
1, 49510, Tempo, 895522
1, 49512, Tempo, 902256
1, 49515, Tempo, 909091
1, 49517, Tempo, 916031
1, 49520, Tempo, 923077
1, 49525, Tempo, 930233
1, 49527, Tempo, 937500
1, 49530, Tempo, 944882
1, 49532, Tempo, 952381
1, 49535, Tempo, 960000
1, 49540, Tempo, 967742
1, 49542, Tempo, 975610
1, 49545, Tempo, 983607
1, 49547, Tempo, 991736
1, 49550, Tempo, 1000000
1, 49552, Tempo, 1008403
1, 49555, Tempo, 1016949
1, 49557, Tempo, 1025641
1, 49560, Tempo, 1034483
1, 49562, Tempo, 1043478
1, 49565, Tempo, 1052632
1, 49567, Tempo, 1061947
1, 49570, Tempo, 1071429
1, 49572, Tempo, 1081081
1, 49575, Tempo, 1090909
1, 49577, Tempo, 1100917
1, 49580, Tempo, 1111111
1, 49582, Tempo, 1121495
1, 49585, Tempo, 1132075
1, 49587, Tempo, 1142857
1, 49590, Tempo, 1153846
1, 49592, Tempo, 1165049
1, 49595, Tempo, 1176471
1, 49597, Tempo, 1188119
1, 49600, Tempo, 1200000
1, 49602, Tempo, 1212121
1, 49605, Tempo, 1224490
1, 49607, Tempo, 1237113
1, 49607, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "BWV 892/2"
2, 0, Program_c, 0, 6
2, 6244, Note_on_c, 0, 66, 64
2, 6469, Note_on_c, 0, 66, 0
2, 6484, Note_on_c, 0, 70, 64
2, 6709, Note_on_c, 0, 70, 0
2, 6724, Note_on_c, 0, 75, 64
2, 6949, Note_on_c, 0, 75, 0
2, 6964, Note_on_c, 0, 71, 64
2, 7189, Note_on_c, 0, 71, 0
2, 7204, Note_on_c, 0, 68, 64
2, 7429, Note_on_c, 0, 68, 0
2, 7444, Note_on_c, 0, 77, 64
2, 7669, Note_on_c, 0, 77, 0
2, 7684, Note_on_c, 0, 78, 64
2, 7789, Note_on_c, 0, 78, 0
2, 7804, Note_on_c, 0, 77, 64
2, 7856, Note_on_c, 0, 77, 0
2, 7864, Note_on_c, 0, 75, 64
2, 7916, Note_on_c, 0, 75, 0
2, 7924, Note_on_c, 0, 73, 64
2, 8029, Note_on_c, 0, 73, 0
2, 8044, Note_on_c, 0, 71, 64
2, 8149, Note_on_c, 0, 71, 0
2, 8164, Note_on_c, 0, 70, 64
2, 8216, Note_on_c, 0, 70, 0
2, 8224, Note_on_c, 0, 68, 64
2, 8276, Note_on_c, 0, 68, 0
2, 8284, Note_on_c, 0, 71, 64
2, 8509, Note_on_c, 0, 71, 0
2, 8524, Note_on_c, 0, 70, 64
2, 8576, Note_on_c, 0, 70, 0
2, 8584, Note_on_c, 0, 68, 64
2, 8636, Note_on_c, 0, 68, 0
2, 8644, Note_on_c, 0, 66, 64
2, 8696, Note_on_c, 0, 66, 0
2, 8704, Note_on_c, 0, 68, 64
2, 8756, Note_on_c, 0, 68, 0
2, 8764, Note_on_c, 0, 69, 64
2, 8989, Note_on_c, 0, 69, 0
2, 9004, Note_on_c, 0, 68, 64
2, 9056, Note_on_c, 0, 68, 0
2, 9064, Note_on_c, 0, 66, 64
2, 9116, Note_on_c, 0, 66, 0
2, 9124, Note_on_c, 0, 64, 64
2, 9176, Note_on_c, 0, 64, 0
2, 9184, Note_on_c, 0, 71, 64
2, 9236, Note_on_c, 0, 71, 0
2, 9244, Note_on_c, 0, 75, 64
2, 9469, Note_on_c, 0, 75, 0
2, 9484, Note_on_c, 0, 73, 64
2, 9536, Note_on_c, 0, 73, 0
2, 9544, Note_on_c, 0, 71, 64
2, 9596, Note_on_c, 0, 71, 0
2, 9604, Note_on_c, 0, 70, 64
2, 9656, Note_on_c, 0, 70, 0
2, 9664, Note_on_c, 0, 76, 64
2, 9716, Note_on_c, 0, 76, 0
2, 9724, Note_on_c, 0, 80, 64
2, 9949, Note_on_c, 0, 80, 0
2, 9964, Note_on_c, 0, 78, 64
2, 10016, Note_on_c, 0, 78, 0
2, 10024, Note_on_c, 0, 76, 64
2, 10076, Note_on_c, 0, 76, 0
2, 10084, Note_on_c, 0, 75, 64
2, 10669, Note_on_c, 0, 75, 0
2, 10684, Note_on_c, 0, 79, 64
2, 10789, Note_on_c, 0, 79, 0
2, 10804, Note_on_c, 0, 80, 64
2, 10909, Note_on_c, 0, 80, 0
2, 10924, Note_on_c, 0, 73, 64
2, 11029, Note_on_c, 0, 73, 0
2, 11044, Note_on_c, 0, 71, 64
2, 11576, Note_on_c, 0, 71, 0
2, 11584, Note_on_c, 0, 70, 64
2, 11636, Note_on_c, 0, 70, 0
2, 11644, Note_on_c, 0, 71, 64
2, 11929, Note_on_c, 0, 71, 0
2, 11944, Note_on_c, 0, 70, 64
2, 11996, Note_on_c, 0, 70, 0
2, 12004, Note_on_c, 0, 68, 64
2, 12056, Note_on_c, 0, 68, 0
2, 12064, Note_on_c, 0, 71, 64
2, 12116, Note_on_c, 0, 71, 0
2, 12124, Note_on_c, 0, 75, 64
2, 12349, Note_on_c, 0, 75, 0
2, 12364, Note_on_c, 0, 73, 64
2, 12416, Note_on_c, 0, 73, 0
2, 12424, Note_on_c, 0, 71, 64
2, 12476, Note_on_c, 0, 71, 0
2, 12484, Note_on_c, 0, 70, 64
2, 12709, Note_on_c, 0, 70, 0
