C,C sharp,D,D sharp,E,F,F sharp,G,G sharp,A,A sharp,B,key
0.1222169587873046,0.016579819990525817,0.15111321648507817,0.005210800568450971,0.14116532449076266,0.10847939365229749,0.04026527711984841,0.1459024159166272,0.009474182851729039,0.12790146849834202,0.041212695405021316,0.09047844623401231,C major
0.08170212765957446,0.05404255319148936,0.14936170212765956,0.02297872340425532,0.13361702127659575,0.012340425531914894,0.11659574468085106,0.13744680851063829,0.00851063829787234,0.14851063829787234,0.00978723404255319,0.1251063829787234,G major
0.06408952187182096,0.061037639877924724,0.09918616480162767,0.052899287894201424,0.14242115971515767,0.03560528992878942,0.08850457782299084,0.08799593082400814,0.056968463886063074,0.13123092573753814,0.03662258392675483,0.14343845371312308,G major
0.07605633802816901,0.05070422535211268,0.12816901408450704,0.020657276995305163,0.12253521126760564,0.010328638497652582,0.14178403755868543,0.12816901408450704,0.012206572769953052,0.14835680751173708,0.011737089201877934,0.14929577464788732,G major
0.010198078054520495,0.1198274171406158,0.15042165130417728,0.013924298882133751,0.13610511865071584,0.01706216905275544,0.14532261227691703,0.0606001176701314,0.06471857226907236,0.15159835261816043,0.010001961168856639,0.12021965091194352,D major
0.05672268907563025,0.04411764705882353,0.04971988795518207,0.06372549019607843,0.1792717086834734,0.008403361344537815,0.1253501400560224,0.10014005602240897,0.025210084033613446,0.10784313725490197,0.031512605042016806,0.20798319327731093,E minor
0.16367713004484305,0.013452914798206279,0.13036515054452275,0.12780269058295965,0.020179372197309416,0.1133888532991672,0.03171044202434337,0.15374759769378604,0.06021780909673286,0.052210121716848176,0.08680333119795003,0.046444586803331196,C minor
0.0941292226959659,0.04427681206953099,0.16497212200721548,0.010167267956707117,0.12430305018038701,0.10396851426697278,0.020662512299114463,0.10888816005247622,0.028533945555919975,0.18530665792062972,0.059035749426041326,0.05575598556903903,D minor
0.0835030549898167,0.05702647657841141,0.17922606924643583,0.0,0.15274949083503056,0.08961303462321792,0.024439918533604887,0.06924643584521385,0.05091649694501019,0.1710794297352342,0.024439918533604887,0.09775967413441955,D minor
0.09455128205128205,0.03766025641025641,0.15985576923076922,0.01282051282051282,0.11858974358974358,0.10897435897435898,0.020833333333333332,0.11858974358974358,0.025240384615384616,0.1891025641025641,0.0673076923076923,0.046474358974358976,D minor
0.12142038946162657,0.021534936998854524,0.12462772050400917,0.019473081328751432,0.15578465063001146,0.06987399770904926,0.04994272623138603,0.08018327605956473,0.05131729667812142,0.16059564719358535,0.009621993127147767,0.13562428407789232,A minor
0.1577437858508604,0.0033460803059273425,0.13718929254302104,0.13575525812619502,0.021510516252390057,0.124282982791587,0.01768642447418738,0.19120458891013384,0.05592734225621415,0.04158699808795411,0.05353728489483748,0.06022944550669216,C minor
0.13786167414513384,0.024601578214451494,0.11124864613956367,0.1575119913352932,0.007581618443447315,0.13956367012223425,0.004951261024292124,0.1318273247717778,0.09036051369333127,0.03465882717004487,0.14528856568157203,0.014544329258858115,E flat major
0.13394565633371602,0.014159969383849981,0.12055109070034443,0.15690776884806737,0.007271335629544585,0.14657481821660925,0.0019135093761959434,0.1415996938384998,0.09873708381171067,0.027171833141982394,0.1415996938384998,0.009567546880979716,E flat major
0.12105263157894737,0.02330827067669173,0.11228070175438597,0.16165413533834586,0.007769423558897243,0.14160401002506265,0.006766917293233083,0.1255639097744361,0.09649122807017543,0.042105263157894736,0.14461152882205514,0.016791979949874688,E flat major
0.1097445600756859,0.027751497950173447,0.15894039735099338,0.008199306212551246,0.11289813938820562,0.02554399243140965,0.09523809523809523,0.1576789656259855,0.01261431725007884,0.1403342794071271,0.017975402081362345,0.13308104698833176,G major
0.16254477230086986,0.007163568139177895,0.12911478765137302,0.1357666723520382,0.010233668770254136,0.13354937745181647,0.010063107624083235,0.17004946273238955,0.08101654443117857,0.034453351526522256,0.06498379669111376,0.061060890329183014,C minor
0.06791277258566979,0.04361370716510903,0.15140186915887852,0.007476635514018692,0.14018691588785046,0.11962616822429907,0.03925233644859813,0.13333333333333333,0.023052959501557634,0.16386292834890967,0.0573208722741433,0.0529595015576324,D minor
0.09591474245115453,0.014209591474245116,0.17761989342806395,0.0763765541740675,0.037300177619893425,0.0674955595026643,0.07992895204262877,0.15808170515097691,0.010657193605683837,0.13676731793960922,0.1438721136767318,0.0017761989342806395,D minor
0.18232044198895028,0.09392265193370165,0.02394106813996317,0.0847145488029466,0.04604051565377532,0.1860036832412523,0.01289134438305709,0.08839779005524862,0.13075506445672191,0.01841620626151013,0.11970534069981584,0.01289134438305709,F minor
0.032467532467532464,0.04220779220779221,0.03896103896103896,0.08116883116883117,0.18181818181818182,0.003246753246753247,0.17532467532467533,0.1266233766233766,0.012987012987012988,0.05519480519480519,0.022727272727272728,0.22727272727272727,E minor
0.1445583596214511,0.012460567823343848,0.13233438485804416,0.019085173501577287,0.1197160883280757,0.12657728706624605,0.019400630914826498,0.14897476340694008,0.005914826498422713,0.14400630914826498,0.07405362776025237,0.05291798107255521,F major
0.09232296492389146,0.04434149569821311,0.15949702183984116,0.002316346790205162,0.12210456651224355,0.009927200529450696,0.11515552614162806,0.1614824619457313,0.0016545334215751159,0.14758438120450032,0.0009927200529450694,0.14262078093977498,G major
0.10184787279759347,0.04555221314997851,0.15040825096691018,0.005156854318865492,0.11817791147400086,0.017619252256123763,0.11388053287494629,0.1431027073485174,0.015470562956596476,0.13966480446927373,0.002578427159432746,0.14654061022776108,G major
0.13523606295012003,0.029874633235529476,0.09895972259269138,0.12456655108028808,0.026673779674579887,0.1397706054947986,0.00720192051213657,0.13150173379567884,0.10429447852760736,0.045078687650040014,0.1424379834622566,0.01440384102427314,E flat major
0.07197161682716675,0.05727318803852002,0.15053218449062342,0.011657374556512924,0.13329954384186518,0.013684744044602128,0.11809427268119614,0.15255955397871263,0.008109477952356817,0.12975164723770907,0.01013684744044602,0.1429295489102889,G major
0.005361930294906166,0.14312229325634152,0.10455764075067024,0.0255722829449371,0.16209527737677873,0.006805526912765519,0.11672509795834192,0.017941843679109094,0.11074448339863889,0.17281913796659104,0.005774386471437409,0.12848009898948237,A major
0.08759342301943199,0.04035874439461883,0.14110612855007473,0.017040358744394617,0.15037369207772794,0.015844544095665172,0.11958146487294469,0.1476831091180867,0.011659192825112108,0.12167414050822123,0.007473841554559043,0.13961136023916293,G major
0.14480408858603067,0.06814310051107325,0.059625212947189095,0.065587734241908,0.05110732538330494,0.16609880749574105,0.007666098807495741,0.14054514480408858,0.11669505962521294,0.02555366269165247,0.141396933560477,0.012776831345826235,F minor
0.16222910216718267,0.0006191950464396285,0.17275541795665636,0.12136222910216718,0.0086687306501548,0.08359133126934984,0.03715170278637771,0.15913312693498452,0.010526315789473684,0.10092879256965945,0.10835913312693499,0.0346749226006192,G minor
0.1267092069279854,0.010938924339106655,0.15132178669097537,0.07748404740200547,0.020054694621695533,0.07110300820419325,0.05195989061075661,0.15952597994530537,0.010027347310847767,0.14949863263445762,0.15132178669097537,0.020054694621695533,G minor
0.11698956780923994,0.01639344262295082,0.16989567809239942,0.08271236959761549,0.03204172876304024,0.08792846497764531,0.043219076005961254,0.15424739195231,0.005216095380029807,0.13263785394932937,0.13263785394932937,0.02608047690014903,G minor
0.0025010421008753647,0.16548561900791997,0.12463526469362234,0.015006252605252188,0.11796581909128803,0.013338891204668612,0.12338474364318466,0.020842017507294707,0.10337640683618174,0.13922467694872864,0.010837849103793247,0.16340141725719048,A major
0.12803772216177003,0.020674646354733407,0.1254987305041712,0.018498367791077257,0.13275299238302501,0.02176278563656148,0.08886470801595937,0.13492927094668117,0.018135654697134566,0.14109539354370693,0.006891548784911135,0.1628581791802684,G major
0.00482780817508851,0.11876408110717734,0.1268104280656582,0.02252977148374638,0.14483424525265529,0.010299324106855488,0.14161570646926294,0.04023173479240425,0.07724493080141616,0.16124879304795622,0.014161570646926296,0.13743160605085292,A major
0.09146005509641873,0.04022038567493113,0.1068870523415978,0.04132231404958678,0.1652892561983471,0.008264462809917356,0.1068870523415978,0.13553719008264462,0.021487603305785124,0.12451790633608815,0.009917355371900827,0.14820936639118457,E minor
0.10400763358778627,0.02385496183206107,0.10114503816793893,0.04198473282442748,0.16221374045801526,0.012404580152671756,0.10400763358778627,0.1269083969465649,0.026717557251908396,0.12595419847328243,0.008587786259541985,0.16221374045801526,E minor
0.13178947368421054,0.017894736842105262,0.15242105263157896,0.004421052631578947,0.13157894736842105,0.07010526315789474,0.05957894736842105,0.16042105263157894,0.003789473684210526,0.13052631578947368,0.017473684210526315,0.12,C major
0.07709880068532267,0.04911479154768703,0.13478012564249,0.03026841804683038,0.1342090234151913,0.012564249000571102,0.12792689891490577,0.13992004568817817,0.010850942318675044,0.12849800114220444,0.005139920045688178,0.14962878355225587,G major
0.14556962025316456,0.008438818565400843,0.14767932489451477,0.0,0.14345991561181434,0.0970464135021097,0.03375527426160337,0.14767932489451477,0.014767932489451477,0.1308016877637131,0.016877637130801686,0.11392405063291139,C major
0.1413237924865832,0.008944543828264758,0.1413237924865832,0.0,0.1449016100178891,0.1001788908765653,0.03577817531305903,0.1413237924865832,0.016100178890876567,0.13416815742397137,0.016100178890876567,0.11985688729874776,C major
0.1451831750339213,0.0,0.16010854816824965,0.13704206241519673,0.0027137042062415195,0.12890094979647218,0.012211668928086838,0.14925373134328357,0.06377204884667571,0.06784260515603799,0.11261872455902307,0.0203527815468114,C minor
0.0017953321364452424,0.13644524236983843,0.17055655296229802,0.003590664272890485,0.1526032315978456,0.0,0.14721723518850988,0.07540394973070018,0.03052064631956912,0.1310592459605027,0.017953321364452424,0.13285457809694792,D major
0.12013536379018612,0.02707275803722504,0.1505922165820643,0.00338409475465313,0.16751269035532995,0.16074450084602368,0.01692047377326565,0.09983079526226735,0.018612521150592216,0.13028764805414553,0.07445008460236886,0.030456852791878174,D minor
0.14088050314465408,0.050314465408805034,0.08679245283018867,0.13584905660377358,0.022641509433962263,0.13584905660377358,0.0,0.13584905660377358,0.1220125786163522,0.031446540880503145,0.13333333333333333,0.005031446540880503,E flat major
0.0036429872495446266,0.11475409836065574,0.01092896174863388,0.14754098360655737,0.14207650273224043,0.0036429872495446266,0.10018214936247723,0.020036429872495445,0.15300546448087432,0.07468123861566485,0.06375227686703097,0.1657559198542805,E major
0.11396011396011396,0.03418803418803419,0.12108262108262108,0.037037037037037035,0.1581196581196581,0.0,0.12108262108262108,0.1339031339031339,0.002849002849002849,0.09259259259259259,0.007122507122507123,0.17806267806267806,E minor
0.15436241610738255,0.01174496644295302,0.13758389261744966,0.028523489932885907,0.09395973154362416,0.16275167785234898,0.0050335570469798654,0.12751677852348994,0.0,0.13590604026845637,0.11409395973154363,0.028523489932885907,F major
0.13853503184713375,0.05732484076433121,0.08439490445859872,0.08280254777070063,0.05732484076433121,0.1305732484076433,0.01592356687898089,0.14171974522292993,0.11624203821656051,0.03503184713375796,0.1035031847133758,0.03662420382165605,F minor
0.15656565656565657,0.030303030303030304,0.21043771043771045,0.0,0.07744107744107744,0.005050505050505051,0.11952861952861953,0.13468013468013468,0.0,0.11952861952861953,0.0,0.14646464646464646,G major
0.11661341853035144,0.020766773162939296,0.16293929712460065,0.06869009584664537,0.07028753993610223,0.10702875399361023,0.03354632587859425,0.1501597444089457,0.01597444089456869,0.12939297124600638,0.09105431309904154,0.03354632587859425,G minor
0.007856341189674524,0.14590347923681257,0.10886644219977554,0.04489337822671156,0.13804713804713806,0.008978675645342313,0.12457912457912458,0.012345679012345678,0.122334455667789,0.13804713804713806,0.005611672278338945,0.1425364758698092,A major
0.15780141843971632,0.0070921985815602835,0.12234042553191489,0.02127659574468085,0.17553191489361702,0.05851063829787234,0.044326241134751775,0.09397163120567376,0.047872340425531915,0.13652482269503546,0.005319148936170213,0.12943262411347517,A minor
0.15372168284789645,0.0,0.14401294498381878,0.13268608414239483,0.012944983818770227,0.14724919093851133,0.0048543689320388345,0.12135922330097088,0.03398058252427184,0.09223300970873786,0.15210355987055016,0.0048543689320388345,B flat major
0.0017921146953405018,0.12007168458781362,0.13261648745519714,0.008960573476702509,0.13082437275985664,0.01971326164874552,0.16129032258064516,0.08064516129032258,0.05197132616487455,0.12365591397849462,0.026881720430107527,0.14157706093189965,B minor
0.13379073756432247,0.012006861063464836,0.13379073756432247,0.0017152658662092624,0.14065180102915953,0.1269296740994854,0.036020583190394515,0.14751286449399656,0.0,0.1320754716981132,0.029159519725557463,0.10634648370497427,C major
0.1645123384253819,0.0035252643948296123,0.1445358401880141,0.136310223266745,0.012925969447708578,0.11985898942420682,0.01645123384253819,0.14218566392479437,0.0564042303172738,0.052878965922444184,0.12220916568742655,0.0282021151586369,C minor
0.03106508875739645,0.09467455621301775,0.11094674556213018,0.01775147928994083,0.13757396449704143,0.010355029585798817,0.15828402366863906,0.11390532544378698,0.034023668639053255,0.14053254437869822,0.011834319526627219,0.1390532544378698,D major
0.09838998211091235,0.04830053667262969,0.148479427549195,0.016100178890876567,0.11091234347048301,0.10196779964221825,0.03398926654740608,0.10912343470483005,0.03220035778175313,0.16994633273703041,0.08586762075134168,0.044722719141323794,D minor
0.17452830188679244,0.0330188679245283,0.07783018867924528,0.12028301886792453,0.02122641509433962,0.1391509433962264,0.0,0.13443396226415094,0.12264150943396226,0.018867924528301886,0.1509433962264151,0.007075471698113208,E flat major
0.009861932938856016,0.14201183431952663,0.011834319526627219,0.1203155818540434,0.15581854043392504,0.0039447731755424065,0.15384615384615385,0.005917159763313609,0.14003944773175542,0.10650887573964497,0.02564102564102564,0.1242603550295858,E major
0.055248618784530384,0.08839779005524862,0.11049723756906077,0.026243093922651933,0.16298342541436464,0.0055248618784530384,0.15193370165745856,0.10773480662983426,0.020718232044198894,0.11740331491712708,0.016574585635359115,0.13674033149171272,E minor
0.12998266897746968,0.01733102253032929,0.15077989601386482,0.022530329289428077,0.09185441941074524,0.1386481802426343,0.0034662045060658577,0.1559792027729636,0.0,0.1611785095320624,0.10571923743500866,0.022530329289428077,F major
0.13787878787878788,0.07878787878787878,0.05,0.1,0.051515151515151514,0.14242424242424243,0.03939393939393939,0.10757575757575757,0.10757575757575757,0.03939393939393939,0.11363636363636363,0.031818181818181815,F minor
0.11538461538461539,0.028846153846153848,0.1282051282051282,0.011217948717948718,0.11858974358974358,0.011217948717948718,0.11378205128205128,0.1282051282051282,0.022435897435897436,0.14583333333333334,0.009615384615384616,0.16666666666666666,G major
0.11131725417439703,0.03153988868274583,0.16697588126159554,0.0686456400742115,0.05009276437847866,0.08163265306122448,0.04267161410018553,0.14471243042671614,0.0074211502782931356,0.12430426716141002,0.14471243042671614,0.025974025974025976,G minor
0.007802340702210663,0.14044213263979194,0.06762028608582575,0.04291287386215865,0.13394018205461639,0.02080624187256177,0.11053315994798439,0.0013003901170351106,0.14564369310793238,0.17685305591677503,0.005201560468140442,0.1469440832249675,A major
0.1493411420204978,0.017569546120058566,0.13469985358711567,0.007320644216691069,0.1581259150805271,0.07759882869692533,0.029282576866764276,0.09809663250366032,0.03513909224011713,0.1595900439238653,0.007320644216691069,0.1259150805270864,A minor
0.11392405063291139,0.006329113924050633,0.1439873417721519,0.1060126582278481,0.03955696202531646,0.15031645569620253,0.004746835443037975,0.14082278481012658,0.02531645569620253,0.10443037974683544,0.1439873417721519,0.020569620253164556,B flat major
0.005925925925925926,0.10518518518518519,0.14222222222222222,0.007407407407407408,0.13037037037037036,0.0014814814814814814,0.1748148148148148,0.0725925925925926,0.023703703703703703,0.1037037037037037,0.022222222222222223,0.21037037037037037,B minor
0.059475806451612906,0.08165322580645161,0.08165322580645161,0.059475806451612906,0.14415322580645162,0.02217741935483871,0.11491935483870967,0.09979838709677419,0.04435483870967742,0.11391129032258064,0.05040322580645161,0.1280241935483871,E minor
0.16395663956639567,0.023035230352303523,0.11856368563685638,0.03523035230352303,0.10298102981029811,0.14498644986449866,0.012872628726287264,0.11720867208672087,0.032520325203252036,0.12330623306233063,0.08468834688346884,0.04065040650406504,F major
0.10860058309037901,0.028425655976676383,0.1377551020408163,0.018950437317784258,0.13629737609329445,0.025510204081632654,0.10058309037900874,0.14431486880466474,0.007288629737609329,0.13629737609329445,0.004373177842565598,0.15160349854227406,G major
0.10989010989010989,0.028740490278951817,0.11158072696534235,0.026204564666103127,0.16314454775993237,0.06424344885883347,0.06677937447168217,0.0904480135249366,0.047337278106508875,0.13355874894336434,0.02028740490278952,0.13778529163144548,A minor
0.10631229235880399,0.03239202657807309,0.1079734219269103,0.03488372093023256,0.1644518272425249,0.0606312292358804,0.06976744186046512,0.0872093023255814,0.053156146179401995,0.132890365448505,0.018272425249169437,0.13205980066445183,A minor
0.014199722179348664,0.1271801203889489,0.1122086741781139,0.02670165148942738,0.1523383238154036,0.012501929310078716,0.11544991511035653,0.03611668467356074,0.09121778052168544,0.14878839327056645,0.015280135823429542,0.1480166692390801,A major
0.0024937655860349127,0.13092269326683292,0.11471321695760599,0.028678304239401497,0.15087281795511223,0.007481296758104738,0.1259351620947631,0.02369077306733167,0.11221945137157108,0.1483790523690773,0.014962593516209476,0.1396508728179551,A major
0.011534025374855825,0.12802768166089964,0.0726643598615917,0.05651672433679354,0.1522491349480969,0.00922722029988466,0.12687427912341406,0.0196078431372549,0.11880046136101499,0.14994232987312572,0.0265282583621684,0.12802768166089964,A major
0.0,0.1445221445221445,0.09090909090909091,0.03263403263403263,0.14918414918414918,0.011655011655011656,0.12121212121212122,0.0,0.1258741258741259,0.16317016317016317,0.004662004662004662,0.1561771561771562,A major
0.0,0.15821501014198783,0.10953346855983773,0.018255578093306288,0.1460446247464503,0.002028397565922921,0.12981744421906694,0.04665314401622718,0.07707910750507099,0.12778904665314403,0.02636916835699797,0.15821501014198783,A major
0.0,0.14476190476190476,0.12,0.01904761904761905,0.15047619047619049,0.0019047619047619048,0.1295238095238095,0.04380952380952381,0.07238095238095238,0.13333333333333333,0.022857142857142857,0.1619047619047619,A major
0.0,0.1256637168141593,0.1079646017699115,0.019469026548672566,0.15575221238938053,0.0017699115044247787,0.12212389380530973,0.04247787610619469,0.07610619469026549,0.16283185840707964,0.019469026548672566,0.1663716814159292,A major
0.022774327122153208,0.11801242236024845,0.13664596273291926,0.014492753623188406,0.16563146997929606,0.014492753623188406,0.11801242236024845,0.045548654244306416,0.07453416149068323,0.13457556935817805,0.014492753623188406,0.14078674948240166,A major
0.0,0.1636980491942324,0.1085665818490246,0.021204410517387615,0.15691263782866835,0.0,0.09499575911789652,0.016963528413910092,0.090754877014419,0.17217981340118746,0.005089058524173028,0.16963528413910092,A major
0.13043478260869565,0.009153318077803204,0.12814645308924486,0.006864988558352402,0.16933638443935928,0.09610983981693363,0.032036613272311214,0.07093821510297482,0.04805491990846682,0.15560640732265446,0.004576659038901602,0.14874141876430205,A major
0.00508130081300813,0.1209349593495935,0.10975609756097561,0.023373983739837397,0.16666666666666666,0.0,0.14126016260162602,0.029471544715447155,0.09857723577235772,0.1443089430894309,0.0040650406504065045,0.1565040650406504,A major
0.11805121798875702,0.022329793878825735,0.12039350405996252,0.017957526545908806,0.16474078700811992,0.06636477201748907,0.05324797001873829,0.0905683947532792,0.05121798875702686,0.1456901936289819,0.007807620237351655,0.14163023110555903,A minor
0.12703053931124106,0.01332033788174139,0.12897985705003248,0.015919428200129954,0.16439246263807666,0.057504873294346975,0.06075373619233268,0.08024691358024691,0.06367771280051981,0.13190383365821962,0.005198180636777128,0.15107212475633527,A minor
0.11059907834101383,0.02457757296466974,0.10752688172043011,0.013824884792626729,0.14746543778801843,0.07373271889400922,0.04608294930875576,0.0890937019969278,0.053763440860215055,0.1674347158218126,0.013824884792626729,0.15207373271889402,A minor
0.13307240704500978,0.0136986301369863,0.14677103718199608,0.0,0.162426614481409,0.09980430528375733,0.019569471624266144,0.09980430528375733,0.03913894324853229,0.162426614481409,0.015655577299412915,0.10763209393346379,A minor
0.13920454545454544,0.008522727272727272,0.08522727272727272,0.03125,0.1846590909090909,0.09375,0.036931818181818184,0.1278409090909091,0.019886363636363636,0.14204545454545456,0.017045454545454544,0.11363636363636363,A minor
0.13856812933025403,0.016166281755196306,0.08775981524249422,0.03002309468822171,0.17321016166281755,0.09006928406466513,0.03233256351039261,0.12240184757505773,0.025404157043879907,0.14318706697459585,0.03002309468822171,0.11085450346420324,A minor
0.11434511434511435,0.015246015246015246,0.11711711711711711,0.022176022176022176,0.176022176022176,0.06444906444906445,0.04435204435204435,0.09009009009009009,0.02772002772002772,0.176022176022176,0.009702009702009701,0.14275814275814275,A minor
